DEP	AR	CT	COM	LEG	JO	EFF	DTR	MOD	C_LOFF	C_LANC	NBCOM	RANGCOM	COMECH	POPECH	SUECH	DEPANC	ARRANC	CTANC	TNCCOFF	NCCOFF	TNCCANC	NCCANC
02	3	01	240	D22-03-2011	24-03-2011	25-03-2011	25-03-2011	100											0	Croix-Fonsomme	0	Croix-Fonsommes
02	1	04	242	D09-03-1973	15-03-1973	16-03-1973	16-03-1973	100											0	Crouttes-sur-Marne	0	Crouttes
02			247	A29-12-1976	21-01-1977	31-12-1976	31-12-1976	310					02580						0	Cugny-lès-Crouttes		
02	5	19	251	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Cuiry-lès-Iviers		
02	5	19	256	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Dagny-Lambercy		
02	4	21	258	A20-12-2016		01-01-2017	01-01-2017	420									021		0	Dammard		
02	5	19	264	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Dizy-le-Gros		
02	5	19	265	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Dohis		
02	5	19	266	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Dolignon		
02			285	D28-08-1973	31-08-1973	01-09-1973	01-09-1973	330					59545						1	Escaufourt		
02	3	01	293	A18-02-2000		01-03-2000	01-03-2000	600					02703	31	1				1	Étaves-et-Bocquiaux		
02			300	A06-12-1973	27-12-1973	01-01-1974	01-01-1974	330					02738						0	Fargniers		
02	1	21	307	A04-03-1960	16-04-1960	01-04-1960	01-04-1960	320			1	1	02692						3	Ferté-Milon		
02	4	21	307	A20-12-2016		01-01-2017	01-01-2017	420									021		3	Ferté-Milon		
02	5	07	308	A13-04-1972	06-05-1972	01-05-1972	01-05-1972	110											0	Fesmy-le-Sart	0	Fesmy
02	5	07	308	A13-04-1972	06-05-1972	01-05-1972	01-05-1972	320			1	1	02700						0	Fesmy-le-Sart		
02			314	A01-10-1965	19-12-1965	01-01-1966	01-01-1966	310					02361						0	Flavigny-le-Petit		
02	3	14	319	D22-03-2011	24-03-2011	25-03-2011	25-03-2011	100											0	Fonsomme	0	Fonsommes
02	5	19	321	D12-10-1956	18-10-1956	19-10-1956	19-10-1956	100											0	Fontaine-lès-Vervins	0	Fontaine
02			325	A10-09-2015	26-12-2015	01-01-2016	01-01-2016	331					02458						0	Fontenelle-en-Brie		
02	1	05	332	D20-02-1956	23-02-1956	24-02-1956	24-02-1956	100											0	Fresnes-en-Tardenois	0	Fresnes
02	2	20	333	R		01-01-1961	01-01-1961	100											0	Fresnes	0	Fresnes-sous-Coucy
02			348	A09-11-2015	24-12-2015	01-01-2016	01-01-2016	331					02439						0	Glennes		
02	5	19	354	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Grandrieux		
02	5	07	361	A01-10-1965	19-12-1965	01-01-1966	01-01-1966	320			1	1	02314						0	Guise		
02			365	A20-02-1965	05-03-1965	25-02-1965	25-02-1965	310					02124						1	Hamégicourt		
02	3	01	374	D16-11-1998	18-11-1998	19-11-1998	19-11-1998	100											0	Lehaucourt	2	Haucourt
02			394	A24-02-1971	16-03-1971	25-02-1971	25-02-1971	310					02008						0	Jouy		
02	2	97	408	D13-02-1997	16-02-1997	17-02-1997	17-02-1997	600					02028	4	22				0	Laon		
02	2	97	408	D13-02-1997	16-02-1997	17-02-1997	17-02-1997	630					02028	0	13				0	Laon		
02	5	07	419	D03-10-2008	05-10-2008	06-10-2008	06-10-2008	100											0	Leschelle	0	Leschelles
02	2	20	423	D01-06-1956	07-06-1956	08-06-1956	08-06-1956	100											0	Leuilly-sous-Coucy	0	Leuilly
02	2	06	430	D10-03-1988	17-03-1988	18-03-1988	18-03-1988	100											0	Liesse-Notre-Dame	0	Liesse
02	5	19	433	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Lislet		
02			436	A15-06-1971	16-07-1971	01-07-1971	01-07-1971	310					02140						0	Lombray		
02			437	A31-12-1970	10-02-1971	01-01-1971	01-01-1971	310					02757						0	Longchamps		
02	4	05	439	A07-12-1970	06-01-1971	01-01-1971	01-01-1971	110											0	Longueval-Barbonval	0	Longueval
02	4	05	439	A07-12-1970	06-01-1971	01-01-1971	01-01-1971	320			1	1	02045						0	Longueval-Barbonval		
02		05	439	A09-11-2015	24-12-2015	01-01-2016	01-01-2016	331					02439						0	Longueval-Barbonval		
02	4	05	439	A09-11-2015	24-12-2015	01-01-2016	01-01-2016	341			7	5	02646						4	Septvallons		
02	4	05	439	A09-11-2015	24-12-2015	01-01-2016	01-01-2016	341			7	3	02479						4	Septvallons		
02	4	05	439	A09-11-2015	24-12-2015	01-01-2016	01-01-2016	341			7	4	02597						4	Septvallons		
02	4	05	439	A09-11-2015	24-12-2015	01-01-2016	01-01-2016	341			7	2	02439						4	Septvallons		
02	4	05	439	A09-11-2015	24-12-2015	01-01-2016	01-01-2016	341			7	7	02811						4	Septvallons		
02	4	05	439	A09-11-2015	24-12-2015	01-01-2016	01-01-2016	341			7	6	02771						4	Septvallons		
02	4	05	439	A09-11-2015	24-12-2015	01-01-2016	01-01-2016	341			7	1	02348						4	Septvallons		
02	4	21	449	A20-12-2016		01-01-2017	01-01-2017	420									021		0	Macogny		
02		04	458	A10-09-2015	26-12-2015	01-01-2016	01-01-2016	331					02458						0	Marchais-en-Brie		
02	1	04	458	A10-09-2015	26-12-2015	01-01-2016	01-01-2016	341			4	3	02325						0	Dhuys et Morin-en-Brie		
02	1	04	458	A10-09-2015	26-12-2015	01-01-2016	01-01-2016	341			4	1	02026						0	Dhuys et Morin-en-Brie		
02	1	04	458	A10-09-2015	26-12-2015	01-01-2016	01-01-2016	341			4	4	02458						0	Dhuys et Morin-en-Brie		
02	1	04	458	A10-09-2015	26-12-2015	01-01-2016	01-01-2016	341			4	2	02147						0	Dhuys et Morin-en-Brie		
02	4	21	466	A20-12-2016		01-01-2017	01-01-2017	420									021		0	Marizy-Sainte-Geneviève		
02	4	21	467	A20-12-2016		01-01-2017	01-01-2017	420									021		0	Marizy-Saint-Mard		
02	4		479	A12-10-2009		01-11-2009	01-11-2009	610					02715	0	0				0	Merval		
02			479	A09-11-2015	24-12-2015	01-01-2016	01-01-2016	331					02439						0	Merval		
02	4	05	490	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Monampteuil		
02	4	21	496	A20-12-2016		01-01-2017	01-01-2017	420									021		0	Monnes		
02	5	19	502	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Montcornet		
02	5	19	519	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Montloué		
02	1	02	524	A06-09-1974	03-10-1974	01-10-1974	01-10-1974	110											0	Charmont-sur-Marne	0	Mont-Saint-Père
02	1	02	524	A06-09-1974	03-10-1974	01-10-1974	01-10-1974	340			1	1	02166						0	Charmont-sur-Marne		
02	1	02	524	A10-11-1977	07-12-1977	01-01-1978	01-01-1978	230					02166						0	Charmont-sur-Marne		
02	1	02	524	D11-06-1979	14-06-1979	15-06-1979	15-06-1979	100											0	Mont-Saint-Père	0	Charmont-sur-Marne
02	5	19	526	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Morgny-en-Thiérache		
02	5	19	556	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Noircourt		
02	5	07	558	D20-02-1956	23-02-1956	24-02-1956	24-02-1956	100											2	Nouvion-en-Thiérache	2	Nouvion
02	2	11	559	A30-11-1978	20-12-1978	01-01-1979	01-01-1979	320			1	1	02611						0	Nouvion-et-Catillon		
02	5	08	574	D23-08-1956	28-08-1956	29-08-1956	29-08-1956	100											1	Origny-en-Thiérache	1	Origny
02	4	21	580	A29-12-1976	21-01-1977	31-12-1976	31-12-1976	320			1	1	02247						1	Oulchy-le-Château		
02	5	19	586	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Parfondeval		
02	4	21	594	A20-12-2016		01-01-2017	01-01-2017	420									021		0	Passy-en-Valois		
02			597	A09-11-2015	24-12-2015	01-01-2016	01-01-2016	331					02439						0	Perles		
02			603	A28-06-1971	16-07-1971	01-07-1971	01-07-1971	310					02810						0	Pisseleux		
02			611	A30-11-1978	20-12-1978	01-01-1979	01-01-1979	310					02559						0	Pont-à-Bucy		
02	5	07	624	D02-03-1962	07-03-1962	08-03-1962	08-03-1962	100											0	Proisy	0	Proizy
02	4	21	628	D13-05-1947	15-05-1947	16-05-1947	16-05-1947	100											0	Puiseux-en-Retz	0	Puiseux
02			630	A05-11-1991	27-01-1992	01-01-1992	01-01-1992	330					02738						0	Quessy		
02	5	19	634	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Raillimont		
02	5	19	641	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Renneval		
02	5	19	642	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Résigny		
02			646	A09-11-2015	24-12-2015	01-01-2016	01-01-2016	331					02439						0	Révillon		
02	1	04	653	D17-12-1958	18-12-1958	19-12-1958	19-12-1958	100											0	Romeny-sur-Marne	0	Romeny
02	5	19	660	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Rouvroy-sur-Serre		
02	4	21	665	R		01-01-1961	01-01-1961	100											0	Grand-Rozoy	0	Rozoy-Grand
02	5	19	666	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Rozoy-sur-Serre		
02			669	A23-11-2015	26-12-2015	01-01-2016	01-01-2016	331					02053						0	Saint-Agnan		
02	5	19	678	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Sainte-Geneviève		
02			692	A04-03-1960	16-04-1960	01-04-1960	01-04-1960	310					02307						0	Saint-Quentin-sur-Allan		
02			700	A13-04-1972	06-05-1972	01-05-1972	01-05-1972	310					02308						2	Sart		
02	3	01	703	A18-02-2000		01-03-2000	01-03-2000	620					02293	31	1				0	Seboncourt		
02	4	05	715	A12-10-2009		01-11-2009	01-11-2009	630					02479	0	0				0	Serval		
02	4	21	718	A20-12-2016		01-01-2017	01-01-2017	420									021		0	Silly-la-Poterie		
02	5	19	723	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Soize		
02	2	18	738	A06-12-1973	27-12-1973	01-01-1974	01-01-1974	340			2	2	02825						0	Tergnier		
02	2	18	738	A06-12-1973	27-12-1973	01-01-1974	01-01-1974	340			2	1	02300						0	Tergnier		
02	2	18	738	A05-11-1991	27-01-1992	01-01-1992	01-01-1992	340			1	1	02630						0	Tergnier		
02	5	19	743	A20-12-2016		01-01-2017	01-01-2017	420									022		2	Thuel		
02	1	04	748	D30-04-1966	06-05-1966	07-05-1966	07-05-1966	100											0	Trélou-sur-Marne	0	Tréloup
02	4	21	749	A20-12-2016		01-01-2017	01-01-2017	420									021		0	Troësnes		
02	5	07	757	A31-12-1970	10-02-1971	01-01-1971	01-01-1971	110											0	Vadencourt	0	Vadencourt-et-Bohéries
02	5	07	757	A31-12-1970	10-02-1971	01-01-1971	01-01-1971	320			1	1	02437						0	Vadencourt		
02	4	05	758	D01-06-1956	07-06-1956	08-06-1956	08-06-1956	100											0	Vailly-sur-Aisne	0	Vailly
02	5	11	759	D19-06-1961	21-06-1961	22-06-1961	22-06-1961	100											3	Vallée-au-Blé	3	Vallée-aux-Bleds
02	4	20	762	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Vassens		
02	4	16	767	I30-11-1995		01-01-1996	01-01-1996	100											0	Vauxrezis	0	Vaurezis
02			771	A09-11-2015	24-12-2015	01-01-2016	01-01-2016	331					02439						0	Vauxcéré		
02	1	04	777	D22-11-2013	24-11-2013	25-11-2013	25-11-2013	610					02147	0	6				0	Vendières		
02	1	04	777	D22-11-2013	24-11-2013	25-11-2013	25-11-2013	630					02147	0	7				0	Vendières		
02	5	07	783	R		01-01-1961	01-01-1961	100											0	Grand-Verly	0	Verly-Grand
02	5	07	784	R		01-01-1961	01-01-1961	100											0	Petit-Verly	0	Verly-Petit
02	5	19	801	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Vigneux-Hocquet		
02	5	19	802	A20-12-2016		01-01-2017	01-01-2017	420									022		3	Ville-aux-Bois-lès-Dizy		
02	4	21	810	A28-06-1971	16-07-1971	01-07-1971	01-07-1971	320			1	1	02603						0	Villers-Cotterêts		
02			811	A09-11-2015	24-12-2015	01-01-2016	01-01-2016	331					02439						0	Villers-en-Prayères		
02	1	04	818	D09-04-1970	12-04-1970	13-04-1970	13-04-1970	100											0	Villiers-Saint-Denis	0	Villiers-sur-Marne
02	5	19	819	A20-12-2016		01-01-2017	01-01-2017	420									022		0	Vincy-Reuil-et-Magny		
02			825	A06-12-1973	27-12-1973	01-01-1974	01-01-1974	330					02738						0	Vouël		
03	1	06	022	A10-07-1998		01-08-1998	01-08-1998	610					03075	0	11				0	Bellenaves		
03	1	06	022	A10-07-1998		01-08-1998	01-08-1998	630					03075	0	12				0	Bellenaves		
03	3	06	022	A21-12-2016		01-01-2017	01-01-2017	420									031		0	Bellenaves		
03	2	14	025	D01-08-1955	09-08-1955	10-08-1955	10-08-1955	100											0	Bessay-sur-Allier	0	Bessay
03	2	16	038	D19-08-1961	25-08-1961	26-08-1961	26-08-1961	100											0	Bransat	0	Branssat
03	1	03	052	A23-05-1996		01-06-1996	01-06-1996	610					03159	0	0				0	Chamblet		
03	2	05	063	A21-12-2016		01-01-2017	01-01-2017	420									033		0	Chassenard		
03	2	06	075	A10-07-1998		01-08-1998	01-08-1998	610					03022	0	12				0	Chezelle		
03	2	06	075	A10-07-1998		01-08-1998	01-08-1998	630					03022	0	11				0	Chezelle		
03	3	06	075	A21-12-2016		01-01-2017	01-01-2017	420									032		0	Chezelle		
03	3	06	077	A21-12-2016		01-01-2017	01-01-2017	420									031		0	Chirat-l'Église		
03	3	06	078	A21-12-2016		01-01-2017	01-01-2017	420									031		0	Chouvigny		
03	3	06	089	A21-12-2016		01-01-2017	01-01-2017	420									031		0	Coutansouze		
03	3	04	094	A12-06-2003		01-07-2003	01-07-2003	610					03095	0	0				0	Creuzier-le-Vieux		
03	3	04	094	A12-06-2003		01-07-2003	01-07-2003	630					03095	0	0				0	Creuzier-le-Vieux		
03	3	04	095	A12-06-2003		01-07-2003	01-07-2003	610					03094	0	0				0	Cusset		
03	3	04	095	A12-06-2003		01-07-2003	01-07-2003	630					03094	0	0				0	Cusset		
03	2	06	096	D12-01-1955	15-01-1955	16-01-1955	16-01-1955	100											0	Deneuille-lès-Chantelle	0	Deneuille
03	3	06	107	A21-12-2016		01-01-2017	01-01-2017	420									031		1	Ébreuil		
03	3	06	108	A21-12-2016		01-01-2017	01-01-2017	420									031		1	Échassières		
03			123	A17-12-2015	31-12-2015	01-01-2016	01-01-2016	331					03158						0	Givarlais		
03	3	14	132	D14-11-1967	19-11-1967	20-11-1967	20-11-1967	100											0	Jaligny-sur-Besbre	0	Jaligny
03	2	16	134	D23-11-1967	02-12-1967	03-12-1967	03-12-1967	100											0	Laféline	0	Lafeline
03	3	06	135	A21-12-2016		01-01-2017	01-01-2017	420									031		0	Lalizolle		
03	3	06	152	A21-12-2016		01-01-2017	01-01-2017	420									031		0	Louroux-de-Bouble		
03			153	A17-12-2015	31-12-2015	01-01-2016	01-01-2016	331					03158						0	Louroux-Hodement		
03	2	02	155	D08-10-1958	12-10-1958	13-10-1958	13-10-1958	100											0	Lurcy-Lévis	0	Lurcy-Lévy
03		07	158	A17-12-2015	31-12-2015	01-01-2016	01-01-2016	331					03158						0	Maillet		
03	1	07	158	A17-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	2	03153						0	Haut-Bocage		
03	1	07	158	A17-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	3	03158						0	Haut-Bocage		
03	1	07	158	A17-12-2015	31-12-2015	01-01-2016	01-01-2016	341			3	1	03123						0	Haut-Bocage		
03	1	03	159	A23-05-1996		01-06-1996	01-06-1996	630					03052	0	0				0	Malicorne		
03	1	11	161	D12-01-1955	16-01-1955	17-01-1955	17-01-1955	100											0	Marcillat-en-Combraille	0	Marcillat
03		02	168	A19-07-2016	28-10-2016	01-01-2017	01-01-2017	331					03168						0	Meaulne		
03	1	02	168	A19-07-2016	28-10-2016	01-01-2017	01-01-2017	341			2	2	03318						0	Meaulne-Vitray		
03	1	02	168	A19-07-2016	28-10-2016	01-01-2017	01-01-2017	341			2	1	03168						0	Meaulne-Vitray		
03	3	06	175	A21-12-2016		01-01-2017	01-01-2017	420									032		0	Monestier		
03	3	05	181	D22-09-1948	24-09-1948	25-09-1948	25-09-1948	100											0	Montcombroux-les-Mines	0	Montcombroux
03	3	06	192	A21-12-2016		01-01-2017	01-01-2017	420									031		0	Nades		
03	3	06	194	A21-12-2016		01-01-2017	01-01-2017	420									031		0	Naves		
03			199	D08-02-1972	15-02-1972	01-03-1972	01-03-1972	310					03315						0	Neuville		
03	3	01	227	D10-11-1961	15-11-1961	16-11-1961	16-11-1961	100											0	Saint-Didier-la-Forêt	0	Saint-Didier-en-Rollat
03	3	06	276	A21-12-2016		01-01-2017	01-01-2017	420									031		0	Sussat		
03	3	06	277	A21-12-2016		01-01-2017	01-01-2017	420									032		0	Target		
03	1	12	279	D22-09-1948	24-09-1948	25-09-1948	25-09-1948	100											0	Teillet-Argenty	0	Teillet
03	3	06	295	A21-12-2016		01-01-2017	01-01-2017	420									031		0	Valignat		
03	3	06	302	A21-12-2016		01-01-2017	01-01-2017	420									031		0	Veauce		
03	3	06	311	A21-12-2016		01-01-2017	01-01-2017	420									031		0	Vicq		
03	1	03	315	D08-02-1972	15-02-1972	01-03-1972	01-03-1972	110											0	Villefranche-d'Allier	0	Villefranche
03	1	03	315	D08-02-1972	15-02-1972	01-03-1972	01-03-1972	320			1	1	03199						0	Villefranche-d'Allier		
03			318	A19-07-2016	28-10-2016	01-01-2017	01-01-2017	331					03168						0	Vitray		
04			002	A30-03-1973	21-06-1973	01-04-1973	01-04-1973	310					04167						1	Ainac		
04			003	A13-04-1973	25-05-1973	15-04-1973	15-04-1973	330					04081						1	Albiosc		
04	3	15	004	D16-10-1953	21-10-1953	22-10-1953	22-10-1953	100											1	Allemagne-en-Provence	1	Allemagne
04	4	15	004	A28-12-2016		01-01-2017	01-01-2017	420									043		1	Allemagne-en-Provence		
04	3	13	009	A27-06-1973	03-02-1974	01-07-1973	01-07-1973	330					04072						1	Archail		
04	3	13	009	A11-12-1979	27-01-1980	01-01-1980	01-01-1980	210					04072						1	Archail		
04			010	A31-08-1973	03-02-1974	01-01-1974	01-01-1974	330					04136						1	Argens		
04			011	A30-03-1973	28-04-1973	01-04-1973	01-04-1973	330					04023						1	Astoin		
04			014	A30-11-1973	26-12-1973	01-01-1974	01-01-1974	330					04109						1	Augès		
04			015	A17-07-1973	26-08-1973	01-09-1973	01-09-1973	310					04177						1	Auribeau		
04	2	12	022	A28-12-2016		01-01-2017	01-01-2017	420									043		0	Barrême		
04	4	13	023	A30-03-1973	28-04-1973	01-04-1973	01-04-1973	340			3	1	04011						0	Bayons		
04	4	13	023	A30-03-1973	28-04-1973	01-04-1973	01-04-1973	340			3	2	04082						0	Bayons		
04	4	13	023	A30-03-1973	28-04-1973	01-04-1973	01-04-1973	340			3	3	04165						0	Bayons		
04			029	A19-10-1977	30-11-1977	01-01-1978	01-01-1978	330					04155						0	Blégiers		
04	2	12	030	A28-12-2016		01-01-2017	01-01-2017	420									043		0	Blieux		
04		01	033	A16-12-2016	18-01-2017	01-01-2017	01-01-2017	331					04033						3	Bréole		
04	1	01	033	A16-12-2016	18-01-2017	01-01-2017	01-01-2017	341			2	1	04033						1	Ubaye-Serre-Ponçon		
04	1	01	033	A16-12-2016	18-01-2017	01-01-2017	01-01-2017	341			2	2	04198						1	Ubaye-Serre-Ponçon		
04	4	15	035	A28-12-2016		01-01-2017	01-01-2017	420									043		0	Brunet		
04			038	A17-01-1974	28-02-1974	01-03-1974	01-03-1974	330					04208						0	Carniol		
04			038	A31-10-2013		01-01-2014	01-01-2014	350					04208						0	Carniol		
04	2	02	039	A02-06-1948	04-07-1948	05-07-1948	05-07-1948	320			1	1	04044						0	Castellane		
04	2	02	039	A29-04-1964	16-06-1964	01-06-1964	01-06-1964	320			1	1	04239						0	Castellane		
04	2	02	039	A29-06-1973	25-02-1974	01-07-1973	01-07-1973	320			5	5	04215						0	Castellane		
04	2	02	039	A29-06-1973	25-02-1974	01-07-1973	01-07-1973	320			5	1	04048						0	Castellane		
04	2	02	039	A29-06-1973	25-02-1974	01-07-1973	01-07-1973	320			5	2	04078						0	Castellane		
04	2	02	039	A29-06-1973	25-02-1974	01-07-1973	01-07-1973	320			5	3	04168						0	Castellane		
04	2	02	039	A29-06-1973	25-02-1974	01-07-1973	01-07-1973	320			5	4	04212						0	Castellane		
04	3	04	040	A30-03-1973	28-04-1973	01-04-1973	01-04-1973	110											2	Castellard-Melan	2	Castellard
04	3	04	040	A30-03-1973	28-04-1973	01-04-1973	01-04-1973	340			1	1	04117						2	Castellard-Melan		
04	3	04	040	A22-01-2007		01-02-2007	01-02-2007	360					04117						2	Castellard-Melan		
04	3	04	040	I22-01-2007	22-01-2007	01-01-2010	01-01-2010	100											2	Castellard-Mélan	2	Castellard-Melan
04	4	12	041	A28-12-2016		01-01-2017	01-01-2017	420									043		2	Castellet		
04	2	02	043	A08-11-1973	15-12-1973	01-01-1974	01-01-1974	110											0	Val-de-Chalvagne	0	Castellet-Saint-Cassien
04	2	02	043	A08-11-1973	15-12-1973	01-01-1974	01-01-1974	340			2	1	04125						0	Val-de-Chalvagne		
04	2	02	043	A08-11-1973	15-12-1973	01-01-1974	01-01-1974	340			2	2	04243						0	Val-de-Chalvagne		
04	2	02	043	A17-05-1983		01-06-1983	01-06-1983	360					04243						0	Val-de-Chalvagne		
04	2	02	043	A17-05-1983		01-06-1983	01-06-1983	360					04125						0	Val-de-Chalvagne		
04			044	A02-06-1948	04-07-1948	05-07-1948	05-07-1948	310					04039						0	Castillon		
04	3	12	046	D14-12-1962	19-12-1962	20-12-1962	20-12-1962	110											2	Chaffaut-Saint-Jurson	2	Chaffaut-Lagremuse
04	3	12	046	D14-12-1962	19-12-1962	20-12-1962	20-12-1962	320			1	1	04185						2	Chaffaut-Saint-Jurson		
04	3	12	046	A06-07-1973	03-08-1973	01-09-1973	01-09-1973	320			1	1	04083						2	Chaffaut-Saint-Jurson		
04			048	A29-06-1973	25-02-1974	01-07-1973	01-07-1973	310					04039						0	Chasteuil		
04	4	03	049	D13-12-1991	19-12-1991	20-12-1991	20-12-1991	100											0	Château-Arnoux-Saint-Auban	0	Château-Arnoux
04	3	03	049	A28-12-2016		01-01-2017	01-01-2017	420									044		0	Château-Arnoux-Saint-Auban		
04			052	A01-02-1974	28-02-1974	01-03-1974	01-03-1974	330					04144						0	Châteauneuf-lès-Moustiers		
04	2	12	055	A28-12-2016		01-01-2017	01-01-2017	420									043		0	Chaudon-Norante		
04			056	A31-08-1973	03-02-1974	01-01-1974	01-01-1974	310					04108						0	Chénerilles		
04	2	12	059	A28-12-2016		01-01-2017	01-01-2017	420									043		0	Clumanc		
04			060	A09-10-1964	09-12-1964	01-11-1964	01-11-1964	110											0	Saint-Michel-Peyresq	0	Colle-Saint-Michel
04			060	A09-10-1964	09-12-1964	01-11-1964	01-11-1964	320			1	1	04147						0	Saint-Michel-Peyresq		
04			060	A31-01-1974	28-02-1974	01-03-1974	01-03-1974	310					04219						0	Saint-Michel-Peyresq		
04			064	A27-07-1966	04-09-1966	05-09-1966	05-09-1966	310					04173						0	Courchons		
04	3	98	070	A25-01-1974	28-02-1974	01-03-1974	01-03-1974	320			1	1	04071						0	Digne		
04	3	98	070	D21-06-1988	24-06-1988	25-06-1988	25-06-1988	100											0	Digne-les-Bains	0	Digne
04			071	A25-01-1974	28-02-1974	01-03-1974	01-03-1974	310					04070						4	Dourbes		
04	3	13	072	A27-06-1973	03-02-1974	01-07-1973	01-07-1973	110											0	Archail-Draix	0	Draix
04	3	13	072	A27-06-1973	03-02-1974	01-07-1973	01-07-1973	340			1	1	04009						0	Archail-Draix		
04	3	13	072	A11-12-1979	27-01-1980	01-01-1980	01-01-1980	120											0	Draix	0	Archail-Draix
04	3	13	072	A11-12-1979	27-01-1980	01-01-1980	01-01-1980	230					04009						0	Draix		
04	4	14	075	A24-09-1973	25-10-1973	01-01-1974	01-01-1974	340			2	1	04196						1	Entrepierres		
04	4	14	075	A24-09-1973	25-10-1973	01-01-1974	01-01-1974	340			2	2	04238						1	Entrepierres		
